"","date","ch4.corr","ch4.raw","lon","lat","alt"
"186",2020-03-12 15:02:36,1958.51960602665,1958.51960602665,8.604223896,47.390619475,1.385823333
"187",2020-03-12 15:02:38,1959.6403148491,1959.6403148491,8.6042208655,47.390623175,2.233123333
"188",2020-03-12 15:02:40,1960.01235649623,1960.01235649623,8.604219966,47.39062192,3.608023333
"189",2020-03-12 15:02:42,1960.38439814335,1960.38439814335,8.604222215,47.39062031,5.023573333
"190",2020-03-12 15:02:44,1962.47218550841,1962.47218550841,8.60422632,47.3906206,5.266573333
"191",2020-03-12 15:02:46,1965.86770077552,1965.86770077552,8.604225563,47.39062206,5.166123333
"192",2020-03-12 15:02:48,1966.99591071875,1966.99591071875,8.604224434,47.390622155,4.910273333
"193",2020-03-12 15:02:50,1968.12412066199,1968.12412066199,8.6042173725,47.39061942,4.909573333
"194",2020-03-12 15:02:52,1972.82603075297,1972.82603075297,8.6041868265,47.390605935,4.918173333
"195",2020-03-12 15:02:54,1979.48412444981,1979.48412444981,8.604148493,47.39058266,4.894223333
"196",2020-03-12 15:02:56,1981.71165360664,1981.71165360664,8.6041157295,47.390556005,4.860923333
"197",2020-03-12 15:02:58,1983.93918276347,1983.93918276347,8.604087736,47.390531595,4.890523333
"198",2020-03-12 15:03:00,1994.33611542682,1994.33611542682,8.6040702965,47.39051164,4.886573333
"199",2020-03-12 15:03:02,2009.90935953149,2009.90935953149,8.6040588865,47.390496545,4.927673333
"200",2020-03-12 15:03:04,2015.10064086991,2015.10064086991,8.60404615,47.39048626,4.950473333
"201",2020-03-12 15:03:06,2020.29192220834,2020.29192220834,8.6040284595,47.390474175,4.974173333
"202",2020-03-12 15:03:08,2043.25539443457,2043.25539443457,8.6040096665,47.39045492,5.002673333
"203",2020-03-12 15:03:10,2059.66938024205,2059.66938024205,8.603993735,47.390430225,4.993023333
"204",2020-03-12 15:03:12,2076.08336604954,2076.08336604954,8.603980297,47.39040675,4.927323333
"205",2020-03-12 15:03:14,2097.96105248234,2097.96105248234,8.6039665035,47.39038535,4.848823333
"206",2020-03-12 15:03:16,2136.93259722574,2136.93259722574,8.603950622,47.39036677,4.883173333
"207",2020-03-12 15:03:18,2160.43783884869,2160.43783884869,8.6039332125,47.3903501,4.930873333
"208",2020-03-12 15:03:20,2183.94308047165,2183.94308047165,8.603917056,47.39033263,4.956823333
"209",2020-03-12 15:03:22,2199.61247894918,2199.61247894918,8.603898084,47.39031223,4.969023333
"210",2020-03-12 15:03:24,2215.28187742672,2215.28187742672,8.603873164,47.39028512,4.959473333
"211",2020-03-12 15:03:26,2246.17269228598,2246.17269228598,8.60386131,47.390249155,4.950323333
"212",2020-03-12 15:03:28,2255.31656054934,2255.31656054934,8.603853716,47.390209905,4.939623333
"213",2020-03-12 15:03:30,2258.36612992675,2258.36612992675,8.603811513,47.39016493,4.998823333
